Event_ID,CAR_2_10,CAR_2_30
45512,0.027670999999999998,-0.030878000000000006
45519,0.032458,0.04895200000000001
45532,0.021363,0.116292
45576,0.012487999999999992,0.10278799999999998
45580,-0.023897,-0.08455599999999999
45582,0.017266999999999998,0.121908
45583,-0.005156000000000001,0.024891000000000014
45587,-0.033322000000000004,-0.042772
45588,-0.075505,-0.10563700000000001
45588,0.093424,0.33181599999999994
45594,-0.005347000000000006,-0.025377000000000007
45594,0.011748999999999999,0.073372
45594,0.03881999999999999,0.033734
45595,-0.068305,-0.11148199999999997
45595,-0.002889000000000002,0.04346800000000001
45595,-0.026179,0.048205000000000026
45596,0.029033000000000003,0.086615
45596,-0.013642000000000001,0.05204699999999999
45597,0.01971699999999999,-0.082013
45597,-0.014084000000000001,-0.143594
45598,0.041697,-0.01991500000000001
45615,0.051952,0.03788999999999999
45616,-0.030155000000000015,0.019797000000000006
45645,-0.07370399999999999,-0.05167
45638,-0.038692000000000004,-0.024874
45637,-0.050639999999999984,-0.07193199999999998
45635,-0.039534000000000014,0.029383000000000003
45616,0.041385,0.13315300000000002
45615,0.006539999999999997,-0.061498000000000025
45610,-0.006829000000000004,-0.04104000000000001
45609,0.014621000000000006,0.023404999999999992
45602,-0.101892,-0.11323399999999997
45596,0.044092000000000006,-0.17503800000000005
45596,-0.014021,-0.015648
45596,0.015374999999999996,-0.11229999999999998
45596,-0.038181999999999994,-0.136458
45596,0.041143,-0.022946000000000008
45595,-0.106122,-0.20254700000000003
45595,-0.015367000000000004,-0.042801
45589,-0.015445000000000004,0.004626999999999999
45589,0.016774000000000004,0.04230900000000001
45588,-0.07192,-0.031192999999999995
45588,-0.016602000000000006,-0.11258199999999999
45587,0.008560999999999996,-0.054692
45581,-0.024440000000000007,-0.017692
45580,-0.0043550000000000064,0.08188799999999999
45576,0.046459,0.196011
45573,4.80000000000016e-05,-0.11824899999999999
45566,-0.030374999999999992,-0.12721999999999997
45561,0.0017150000000000012,-0.008104999999999994
45547,-0.060981999999999995,-0.13591299999999998
45544,0.02419899999999999,0.049333999999999996
45525,-0.020137000000000006,-0.07087
45524,0.030850999999999993,0.09845199999999998
45518,0.017861000000000002,0.048240000000000005
45511,-0.0017550000000000048,0.010241
45510,-0.016998,-0.008695999999999995
45510,-0.021955,0.008185999999999994
45505,-0.05937400000000001,-0.11317699999999997
45505,0.020283,-0.06689300000000001
45504,0.019001999999999995,-0.00978099999999998
45504,-0.006786999999999999,0.033484
45504,-0.057032,-0.11277600000000004
45503,0.025524,0.055632000000000015
45499,-0.025589000000000004,-0.012089000000000006
45498,0.010348999999999995,-0.010909000000000009
45497,0.025600999999999995,-0.0002649999999999996
45496,0.056985,-0.0026949999999999995
45496,0.05934199999999999,0.1086
45491,0.087872,0.08308799999999997
45489,-0.03595500000000001,-0.109846
45485,0.076783,-0.00873900000000002
45484,0.06690600000000001,0.06077699999999999
45470,-0.053866,0.008820000000000007
45456,0.05134999999999999,0.016067999999999978
45454,-0.025617,-0.010760999999999988
45442,0.014002000000000007,-0.01791299999999999
45434,-0.009913999999999989,-0.024811999999999987
45433,-0.016125999999999995,-0.07968800000000001
45427,-0.035276999999999996,-0.048086
45419,-0.049586,-0.08925499999999999
45414,-0.013954999999999999,-0.09208000000000002
45414,-0.04694600000000001,-0.162583
45413,0.030373000000000004,0.12565800000000002
45413,-0.010295999999999998,-0.063448
45407,-0.075686,-0.07784599999999998
45407,0.016295999999999998,-0.01586799999999999
45407,-0.023204,-0.03800499999999999
45407,-0.024762999999999986,-0.12591199999999997
45407,0.002959,-0.08961000000000001
45407,0.013912,0.03294
45406,0.05287700000000001,0.085149
45406,-0.024283000000000002,-0.04584299999999998
45405,-0.037731999999999995,-0.005512999999999984
45405,-0.019710999999999992,-0.07764199999999999
45399,0.007959,-0.07921700000000001
45398,0.04721800000000001,0.04688800000000002
45394,0.043441999999999995,0.01392400000000001
45372,-0.04920999999999999,0.002776000000000004
45365,-0.0010629999999999904,-0.026506000000000005
45362,-0.019937999999999997,-0.079441
45358,0.0005099999999999987,0.008093000000000003
45356,-0.04580700000000001,-0.03754300000000001
45349,-0.0026970000000000015,-0.024075000000000003
45336,-0.028064000000000006,-0.028177
45331,-0.024323000000000004,-0.020654000000000006
45330,-0.01196400000000001,-0.08377699999999999
45330,-0.002686000000000006,0.06708700000000001
45330,0.013653999999999994,-0.009055999999999998
45329,-0.04490200000000001,0.005497999999999999
45328,-0.033221,-0.11882
45327,-0.032502,0.04719199999999999
45324,0.025638000000000005,0.031494000000000015
45323,-0.005410000000000002,-0.01984500000000001
45322,0.068216,0.136324
45322,-0.010571000000000006,-0.010367000000000006
45322,-0.050454,-0.195284
45322,-0.026625999999999997,0.007637999999999994
45316,-0.04570199999999999,-0.031507
45316,-0.13486599999999999,-0.129031
45315,-0.012778000000000001,0.018886999999999998
45303,0.039701,0.10343400000000003
45303,0.011852000000000001,0.0017519999999999966
45629,-0.040790999999999994,-0.108906
45616,0.02912200000000001,0.0036689999999999987
45615,-0.014336,-0.035654000000000005
45603,0.017536000000000003,-0.10890999999999999
45603,0.031011000000000004,-0.025624000000000008
45602,0.007521,-0.23753
45596,-0.010572,-0.036818
45596,-0.046786999999999995,-0.10253999999999999
45595,-0.026552000000000006,-0.05162500000000002
45594,-0.062123,-0.173817
45594,-0.12322999999999999,-0.11002799999999999
45590,-0.062523,-0.068672
45588,-0.042138999999999996,0.035843
45587,-0.041214,-0.140907
45587,-0.035194,-0.05673299999999999
45587,-0.064194,-0.10746500000000002
45587,0.018213999999999998,-0.03332000000000001
45583,0.028842999999999994,0.07972399999999999
45583,-0.043047,-0.0022619999999999828
45582,-0.006331000000000006,0.010320999999999995
45581,-0.051236,-0.06608800000000002
45581,-0.007418000000000006,0.081769
45580,-0.008358000000000008,0.11162099999999997
45580,-0.014646000000000001,0.031846
45576,-0.009005,0.02490199999999999
45532,-0.015529000000000001,0.09111400000000003
45525,0.0031089999999999954,-0.058163000000000006
45524,0.056709999999999997,0.008575999999999993
45511,-0.04739699999999999,-0.06244999999999999
45510,-0.07581400000000002,-0.0504
45506,-0.040147,-0.013898000000000002
45505,0.004429000000000001,-0.08125499999999998
45504,0.021043000000000006,0.021891000000000015
45503,-0.002133999999999997,0.04460100000000002
45503,0.249184,0.258461
45503,0.026581,0.07489099999999999
45499,0.032995,0.05578800000000002
45498,0.03492100000000001,0.05044
45497,0.009798999999999995,0.04138800000000001
45496,0.08415500000000001,0.09508500000000002
45496,-0.09792300000000001,0.02769699999999999
45495,0.09120199999999999,0.101461
45492,-0.010101000000000013,0.04215899999999998
45492,-0.054766999999999996,-0.13099999999999998
45491,0.0025349999999999956,0.05245799999999999
45490,0.03192899999999999,0.026150000000000003
45489,-0.0024520000000000063,-0.043062000000000024
45489,0.03273699999999999,0.015964
45488,0.016015,0.019783
45488,0.057948999999999994,0.053114999999999996
45441,0.04626700000000001,0.08894999999999999
45435,0.013275000000000004,-0.10971799999999998
45434,0.04962600000000001,0.05651100000000001
